舟着き	14
すく	14
優しい	14
代わる	14
外出	14
眠い	14
へその緒	14
彫り物	14
めい	14
搗き	14
ひそひそ	14
行き	14
乳房	14
評判	14
力試し	14
一部	14
欠ける	14
傍	14
飯	14
何十	14
匂い	14
ニンニク	14
鍬	14
坂	14
薪取り	14
獣	14
親類	14
下男	14
大殿	14
たち	13
はじめ	13
周辺	13
滅ぶ	13
粉々	13
外仕事	13
及ぶ	13
親しい	13
乱暴	13
一言	13
やっぱり	13
点	13
飛び跳ねる	13
よろこぶ	13
ニワトリ	13
岩山	13
たばこ	13
小枝	13
串	13
ひっかける	13
食べ残す	13
所作	13
美人	13
あり	13
役	13
がた	13
きる	13
繁栄	13
ピカッ	13
とかす	13
すばらしい	13
眠り込む	13
言える	13
かす	13
わる	13
皆殺し	13
長々	13
向き	13
すんで	13
したたる	13
潰す	13
そ	13
好ましい	13
返礼	13
つまずく	13
半身	13
満足	13
村づくり	13
ガリガリ	13
動き	13
罰す	13
東側	13
助かる	13
しばる	13
炭	13
神々しい	13
束ねる	13
そろえる	13
格好	13
憎む	13
節	13
空腹	13
オタ	13
のこぎり	13
晴着	13
ぶらさがる	13
遺言	13
覗く	13
見渡す	13
所帯	13
厚い	13
慕う	13
ぬか	13
草むら	13
年頃	13
具	13
たまに	13
縛りつける	13
焼き串	13
しょっちゅう	13
歩調	13
空き家	13
源	13
身ごもる	13
霊	13
片側	13
増える	13
血統	13
ガマ	13
遡上	13
背骨	13
搗く	13
以下	13
全体	13
箕	13
釣る	13
ぬれる	13
ごはん	13
あかり	13
豚	13
唸る	13
腫れる	13
燠	13
五	13
トウモロコシ	13
報酬	13
茶碗	13
二十	13
竹	13
宿屋	13
ユリ	13
おおぜい	13
しょう	13
畏まる	13
翁	13
訳	13
大層	13
我	13
狩猟	12
当てる	12
だいぶ	12
寒気	12
たまる	12
逗留	12
匹敵	12
立ち去る	12
神謡	12
言い負かす	12
引き締める	12
日ざし	12
面	12
おっしゃる	12
目つき	12
裏	12
生え際	12
かがむ	12
老いる	12
過ち	12
ところどころ	12
存在	12
以外	12
触れる	12
荷造り	12
つれる	12
救う	12
からみつく	12
下す	12
効く	12
こと切れる	12
山の神	12
健康	12
素行	12
はげる	12
固まり	12
浮かび上がる	12
絞る	12
添える	12
かみ合う	12
神授	12
思える	12
身体	12
転がす	12
突き出す	12
消し炭	12
ゴミ捨て	12
数える	12
付く	12
おそれ	12
人殺し	12
カメ	12
刺さる	12
射つ	12
悲鳴	12
同じく	12
曲がる	12
揺さぶる	12
恋	12
盆	12
根性	12
いやす	12
洪水	12
引っ込む	12
つるす	12
尾	12
はさむ	12
こしらえる	12
いちばん	12
初め	12
まな板	12
墓標	12
めがける	12
人物	12
斜面	12
だす	12
親交	12
い	12
伐る	12
ならす	12
ヨシ	12
身内	12
やり	12
たいへん	12
まずい	12
太る	12
酒かす	12
壊れる	12
先立つ	12
東風	12
こんにちは	12
たまげる	12
みかん	12
東京	12
複数	12
かゆい	12
ギョウジャ	12
さっき	12
たべる	12
破裂	12
長生き	12
空洞	12
ノリ	12
窓辺	12
引っぱる	12
撫でさする	12
二三	12
由来	11
ほとんど	11
古く	11
霊魂	11
鳴らす	11
雇う	11
うえ	11
よそおう	11
心細い	11
固まる	11
怒鳴りつける	11
老衰	11
放り投げる	11
もがく	11
降り注ぐ	11
日光	11
末っ子	11
決める	11
一斉	11
従う	11
舞い上がる	11
同胞	11
惚れ込む	11
仕方ない	11
群生	11
間違う	11
ためらう	11
約束	11
かき混ぜる	11
糸巻き	11
寄り	11
賛成	11
驚かす	11
押し出す	11
片手	11
ずぼ	11
化かす	11
ぎゅっ	11
歳	11
燃えかす	11
オス	11
回復	11
悟る	11
けり落とす	11
リス	11
子宝	11
放る	11
昨晩	11
散文	11
ヤブマメ	11
喜び合う	11
もうける	11
住み込み	11
抱き上げる	11
建築	11
滅びる	11
小山	11
かけ	11
夕暮れ	11
手助け	11
ばたばた	11
ひっかかる	11
けしかける	11
まっすぐ	11
担ぐ	11
加護	11
かぶと	11
わく	11
まだまだ	11
殴り合う	11
こすりつける	11
睨みつける	11
名高い	11
やわらかい	11
取り逃がす	11
バリバリ	11
敷居	11
持ち去る	11
ハウ	11
大半	11
調理	11
濃い	11
筋	11
微笑む	11
覆いかぶさる	11
照らす	11
餓死	11
たてる	11
果て	11
群	11
宝刀	11
頭巾	11
四方山話	11
いじ	11
めす	11
朝日	11
玉飾り	11
叩き切る	11
とんでも	11
通り抜ける	11
つつく	11
かえって	11
秘密	11
静内	11
陰口	11
移る	11
恐縮	11
かき分ける	11
近寄る	11
悪党	11
稲光	11
そぶり	11
冬越し	11
縮む	11
忠告	11
うなる	11
海岸	11
キノコ	11
気味	11
直す	11
幸い	11
小脇	11
ゆうべ	11
金持ち	11
剥く	11
ぶちまける	11
退屈	11
とり憑く	11
予感	11
長居	11
嫌い	11
便秘	11
豊漁	11
下駄	11
糊	11
積もる	11
ウンカ	11
イエース	11
いとこ	11
小犬	11
小鬼	11
まつり	11
多数	11
ことば	10
意味	10
受け継ぐ	10
願い	10
越す	10
茅	10
半	10
返答	10
おびえる	10
途切れる	10
教わる	10
武装	10
大風	10
スズメバチ	10
しかける	10
抱きつく	10
える	10
もちろん	10
熟する	10
縫い糸	10
見張る	10
喪服	10
惹く	10
不満	10
生肉	10
熟年	10
参考	10
話し声	10
枕元	10
結び目	10
父神	10
有り難い	10
出迎える	10
最中	10
自殺	10
うっかり	10
クマ送り	10
凍える	10
メス	10
伴う	10
うわさ	10
伝う	10
踏みにじる	10
もぐる	10
まわる	10
ふるう	10
倉庫	10
ねぎらう	10
カ月	10
目指す	10
うごめく	10
とがめる	10
おしめ	10
満腹	10
のむ	10
聞かす	10
慎む	10
扱う	10
やおや	10
おとなしい	10
切り裂く	10
わき	10
ドキドキ	10
兄嫁	10
違い	10
潮	10
説話	10
ペナンペ	10
竜巻	10
駆けつける	10
ごと	10
でたらめ	10
のせる	10
き	10
寝返り	10
治す	10
木片	10
つんのめる	10
たどり着く	10
恩返し	10
脚絆	10
山盛り	10
相応	10
途端	10
波打つ	10
み	10
慣れる	10
言いつける	10
巻きつく	10
見込む	10
言い残す	10
巻	10
即興	10
肉片	10
垂れ下がる	10
孫子	10
駆け回る	10
垢	10
老婆	10
心棒	10
一人遊び	10
ぶらぶら	10
先端	10
滝つぼ	10
えぐる	10
性悪	10
かわいらしい	10
じゅうとめ	10
照る	10
うそ	10
下紐	10
摘み	10
追放	10
周囲	10
とたん	10
洗濯	10
広々	10
妬む	10
出入り	10
難儀	10
剃る	10
切り落とす	10
しゃぶる	10
代わる代わる	10
怒鳴る	10
おかしい	10
船着	10
張る	10
残り物	10
草原	10
きく	10
狙う	10
居候	10
差す	10
河童	10
作れる	10
お陰	10
笑い合う	10
よそ者	10
のんびり	10
生い茂る	10
円	10
連中	10
後戻り	10
やむ	10
見知り	10
真似る	10
えぐれる	10
しぼむ	10
露	10
やかましい	10
臭い	10
かご	10
絹	10
加わる	10
沈める	10
巫	10
発酵	10
冷やす	10
砥石	10
泥棒	10
呪い	10
はぜる	10
かぐ	10
埋ける	10
うんち	10
しゃべれる	10
乾燥	10
物音	10
フトン	10
Ｓｉ	10
オン	10
ともども	10
うるち	10
千里	10
とう	10
飛び去る	10
感嘆	10
